Timestamp,Open,High,Low,Close,Volume
2012-01-03,409.4,412.5,409.0,12.4829317582426,10793600
2012-01-04,410.0,414.68,409.28,12.5500165506598,9286500
2012-01-05,414.95,418.55,412.67,12.6893465041416,9688200
2012-01-06,419.77,422.75,419.22,12.8219983334914,11367600
2012-01-09,425.5001,427.75,421.35,12.8016604099984,14072300
2012-01-10,425.9101,426.0,421.5,12.8474966256319,9221300
2012-01-11,422.68,422.85,419.31,12.8265515999451,7681600
2012-01-12,422.28,422.9,418.75,12.7913396727035,7592400
2012-01-13,419.7,420.45,418.66,12.7433785993916,8072200
2012-01-17,424.2,425.99,422.96,12.8918150857808,8674900
2012-01-18,426.96,429.47,426.3,13.0256811195182,9885400
2012-01-19,430.15,431.369,426.51,12.9843981703384,9347800
2012-01-20,427.49,427.5,419.75,12.7582526031402,14784800
2012-01-23,422.67,428.45,422.3,12.9740470779338,10930800
2012-01-24,425.1001,425.1001,419.55,12.7615916652063,19558500
2012-01-25,454.44,454.45,443.73,13.5584132945958,34225500
2012-01-26,448.36,448.79,443.14,13.496792421923,11570900
2012-01-27,444.34,448.48,443.77,13.5772334626043,10703900
2012-01-30,445.71,453.9,445.39,13.7511682411339,13547900
2012-01-31,455.59,458.24,453.07,13.8565004717617,13988700
2012-02-01,458.41,458.99,455.55,13.8476974899513,9644500
2012-02-02,455.9,457.17,453.98,13.8152175225819,6671300
2012-02-03,457.3,460.0,455.56,13.953636822773,10235700
2012-02-06,458.38,464.98,458.201,14.0838602433476,8907600
2012-02-07,465.25,469.75,464.581,14.231386076446,11293700
2012-02-08,470.5,476.79,469.7,14.4696736875206,14567500
2012-02-09,480.76,496.75,480.56,14.9702294463257,31579100
2012-02-10,490.96,497.62,488.55,14.9778182237484,22546500
2012-02-13,499.53,503.83,497.09,15.2564781307121,18472000
2012-02-14,504.66,509.56,502.0,15.4647141831926,16442800
2012-02-15,514.26,526.29,496.89,15.1068274399353,53790000
2012-02-16,491.5,504.89,486.63,15.2446396379326,33734000
2012-02-17,503.11,507.77,500.3,15.2419076780604,19135900
2012-02-21,506.88,514.85,504.12,15.6283282244272,21628400
2012-02-22,513.08,515.49,509.07,15.5733854758864,17260800
2012-02-23,514.54,517.8296,509.5,15.6750750933514,20286700
2012-02-24,519.67,522.9,518.64,15.8578128536914,14824000
2012-02-27,521.31,528.5,516.28,15.9595024711564,19556500
2012-02-28,527.96,535.41,525.85,16.2524292796748,21442400
2012-02-29,541.56,547.61,535.7,16.4658257008027,34000400
2012-03-01,548.17,548.21,538.77,16.5274465734755,24402500
2012-03-02,544.24,546.8,542.52,16.5489987013562,15418300
2012-03-05,545.42,547.48,526.0,16.18413028287,28897300
2012-03-06,523.66,533.69,516.221,16.096100464766,28937100
2012-03-07,536.8,537.78,523.3,16.1091531619331,28518600
2012-03-08,534.69,542.99,532.12,16.4521659014418,18444900
2012-03-09,544.21,547.74,543.11,16.5486951502593,14961400
2012-03-12,548.982,552.0,547.0,16.756020549449,14545800
2012-03-13,557.54,568.18,555.75,17.2447378154746,24673400
2012-03-14,578.05,594.72,575.4,17.8967655716379,50673000
2012-03-15,599.61,600.01,578.55,17.77473803068,41418500
2012-03-16,584.72,589.2,578.0,17.7750415817769,29481700
2012-03-19,598.37,601.77,589.05,18.2464564352786,32187000
2012-03-20,599.51,606.9,582.0,18.393982268377,29166500
2012-03-21,602.74,609.65,601.41,18.2889535888461,23001500
2012-03-22,597.78,604.5,595.53,18.1930314422224,22281100
2012-03-23,600.49,601.8,594.401,18.0931631313389,15374600
2012-03-26,599.79,607.15,595.26,18.4249444802619,21276500
2012-03-27,606.18,616.28,606.06,18.6526078029446,21683200
2012-03-28,618.38,621.45,610.31,18.7479228473744,23409300
2012-03-29,612.78,616.56,607.23,18.512367196172,21722800
2012-03-30,608.77,610.56,597.94,18.1994060152575,26108500
2012-04-02,601.83,618.77,600.38,18.7785815081624,21369700
2012-04-03,627.3,632.21,622.51,19.1030776307595,29805700
2012-04-04,624.35,625.86,617.0,18.9509985312074,20463600
2012-04-05,626.98,634.66,623.4,19.2354259090124,22903500
2012-04-09,626.13,639.84,625.3,19.3128314387245,21340600
2012-04-10,639.93,644.0,626.0,19.0763651342314,31775900
2012-04-11,636.2,636.87,623.3422,19.0083696885235,24879100
2012-04-12,625.0,631.33,620.5,18.9042516622833,21940600
2012-04-13,624.11,624.7,603.51,18.3718230383026,30701600
2012-04-16,610.06,610.28,578.25,17.6099097850577,37528100
2012-04-17,578.94,610.0,571.91,18.5075103786215,36626000
2012-04-18,613.72,620.25,602.71,18.4662274294417,34090400
2012-04-19,600.22,604.732,584.52,17.8318056368991,29811400
2012-04-20,591.38,594.62,570.42,17.3928707507668,36820900
2012-04-23,570.61,576.67,556.62,17.3540162103623,34518900
2012-04-24,562.61,567.69,555.0,17.0073608576907,38433900
2012-04-25,615.635,618.0,606.0,18.5166169115288,32349200
2012-04-26,614.27,614.69,602.13,18.4468001592394,19145300
2012-04-27,605.07,606.18,600.5,18.3041311436916,14525800
2012-04-30,597.8,598.4,583.0,17.7267769573682,18076600
2012-05-01,584.9,596.76,581.23,17.6706200044398,21821400
2012-05-02,580.24,587.3999,578.86,17.7874871767502,15263900
2012-05-03,590.5,591.4,580.3,17.6612099204355,13948200
2012-05-04,577.08,578.36,565.17,17.1582257528552,18928300
2012-05-07,561.5,572.77,561.23,17.2866278668482,16432800
2012-05-08,569.58,571.5,558.73,17.2471662242499,17759000
2012-05-09,563.7,573.9778,560.85,17.2775213339409,17168000
2012-05-10,574.58,575.88,568.441,17.3181971809269,11900000
2012-05-11,565.0,574.47,564.35,17.2025442130041,14269500
2012-05-14,562.57,567.51,557.6,16.9448293317272,12593800
2012-05-15,561.45,563.22,551.75,16.7915360277875,17012000
2012-05-16,554.05,556.89,541.04,16.5761665245296,20032000
2012-05-17,545.31,547.5,530.12,16.0918507494093,25615000
2012-05-18,533.96,543.41,522.18,16.0997430779289,26153300
2012-05-21,534.5,561.54,534.05,17.0377159673818,22539500
2012-05-22,569.55,573.88,552.58,16.9068854446134,24816800
2012-05-23,557.5,572.8,553.23,17.3194113853145,20889200
2012-05-24,575.87,576.5,561.23,17.1603506105335,17722500
2012-05-25,564.59,565.85,558.472,17.0683746281697,11732400
2012-05-29,570.9,574.0,565.31,17.3713186228862,13589600
2012-05-30,569.2,579.99,566.56,17.5807688797543,18908200
2012-05-31,580.74,581.5,571.46,17.5370575217992,17559800
2012-06-01,569.16,572.65,560.52,17.0289129855714,18606700
2012-06-04,561.5,567.5,548.5,17.1290848475518,19892700
2012-06-05,561.27,566.47,558.33,17.0847663874029,13864800
2012-06-06,567.77,573.85,565.5,17.3467309840365,14337700
2012-06-07,577.29,577.32,570.5,17.3546233125561,13563100
2012-06-08,571.6,580.584,569.0,17.615677255899,12411300
2012-06-11,587.72,588.5,570.63,17.3379280022261,21116600
2012-06-12,574.46,576.62,566.7,17.4893999995843,15549300
2012-06-13,574.52,578.48,570.38,17.3679795608202,10485000
2012-06-14,571.24,573.5,567.26,17.3488558417148,12341900
2012-06-15,571.0,574.62,569.55,17.4277791269115,11973400
2012-06-18,570.96,587.89,570.37,17.781416154812,15729000
